"","date","state","overdose_search_12m","naloxone_search_12m"
"40687",2004-10-23,"Oregon",125.984807692308,NA
"40688",2004-10-30,"Oregon",110.448846153846,NA
"40689",2004-11-06,"Oregon",92.6446153846154,NA
"40690",2004-11-13,"Oregon",78.2480769230769,NA
"40691",2004-11-20,"Oregon",65.7757692307692,NA
"40692",2004-11-27,"Oregon",53.5739423076923,NA
"40693",2004-12-04,"Oregon",37.8632692307692,NA
"40694",2004-12-11,"Oregon",23.3957692307692,NA
"40695",2004-12-18,"Oregon",10.8986538461538,NA
"40696",2004-12-25,"Oregon",0,NA
"40697",2005-01-01,"Oregon",0,NA
"40698",2005-01-08,"Oregon",0,NA
"40699",2005-01-15,"Oregon",0,NA
"40700",2005-01-22,"Oregon",0,NA
"40701",2005-01-29,"Oregon",0,NA
"40702",2005-02-05,"Oregon",0,NA
"40703",2005-02-12,"Oregon",0,NA
"40704",2005-02-19,"Oregon",0,NA
"40705",2005-02-26,"Oregon",0,NA
"40706",2005-03-05,"Oregon",0,NA
"40707",2005-03-12,"Oregon",0,NA
"40708",2005-03-19,"Oregon",0,NA
"40709",2005-03-26,"Oregon",0,NA
"40710",2005-04-02,"Oregon",0,NA
"40711",2005-04-09,"Oregon",0,NA
"40712",2005-04-16,"Oregon",0,NA
"40713",2005-04-23,"Oregon",0,NA
"40714",2005-04-30,"Oregon",0,NA
"40715",2005-05-07,"Oregon",0,NA
"40716",2005-05-14,"Oregon",0,NA
"40717",2005-05-21,"Oregon",0,NA
"40718",2005-05-28,"Oregon",0,NA
"40719",2005-06-04,"Oregon",0,NA
"40720",2005-06-11,"Oregon",0,NA
"40721",2005-06-18,"Oregon",0,NA
"40722",2005-06-25,"Oregon",0,NA
"40723",2005-07-02,"Oregon",0,NA
"40724",2005-07-09,"Oregon",0,NA
"40725",2005-07-16,"Oregon",0,NA
"40726",2005-07-23,"Oregon",0,NA
"40727",2005-07-30,"Oregon",0,NA
"40728",2005-08-06,"Oregon",0,NA
"40729",2005-08-13,"Oregon",0,NA
"40730",2005-08-20,"Oregon",0,NA
"40731",2005-08-27,"Oregon",0,NA
"40732",2005-09-03,"Oregon",0,NA
"40733",2005-09-10,"Oregon",0,NA
"40734",2005-09-17,"Oregon",31.2990384615385,NA
"40735",2005-09-24,"Oregon",31.2990384615385,NA
"40736",2005-10-01,"Oregon",31.2990384615385,NA
"40737",2005-10-08,"Oregon",31.2990384615385,NA
"40738",2005-10-15,"Oregon",31.2990384615385,NA
"40739",2005-10-22,"Oregon",31.2990384615385,NA
"40740",2005-10-29,"Oregon",31.2990384615385,NA
"40741",2005-11-05,"Oregon",31.2990384615385,NA
"40742",2005-11-12,"Oregon",31.2990384615385,NA
"40743",2005-11-19,"Oregon",31.2990384615385,NA
"40744",2005-11-26,"Oregon",31.2990384615385,NA
"40745",2005-12-03,"Oregon",31.2990384615385,NA
"40746",2005-12-10,"Oregon",31.2990384615385,NA
"40747",2005-12-17,"Oregon",31.2990384615385,NA
"40748",2005-12-24,"Oregon",31.2990384615385,NA
"40749",2005-12-31,"Oregon",31.2990384615385,NA
"40750",2006-01-07,"Oregon",31.2990384615385,NA
"40751",2006-01-14,"Oregon",31.2990384615385,NA
"40752",2006-01-21,"Oregon",31.2990384615385,NA
"40753",2006-01-28,"Oregon",31.2990384615385,NA
"40754",2006-02-04,"Oregon",31.2990384615385,NA
"40755",2006-02-11,"Oregon",31.2990384615385,NA
"40756",2006-02-18,"Oregon",31.2990384615385,NA
"40757",2006-02-25,"Oregon",31.2990384615385,NA
"40758",2006-03-04,"Oregon",31.2990384615385,NA
"40759",2006-03-11,"Oregon",31.2990384615385,NA
"40760",2006-03-18,"Oregon",31.2990384615385,NA
"40761",2006-03-25,"Oregon",31.2990384615385,NA
"40762",2006-04-01,"Oregon",31.2990384615385,NA
"40763",2006-04-08,"Oregon",31.2990384615385,NA
"40764",2006-04-15,"Oregon",31.2990384615385,NA
"40765",2006-04-22,"Oregon",31.2990384615385,NA
"40766",2006-04-29,"Oregon",31.2990384615385,NA
"40767",2006-05-06,"Oregon",31.2990384615385,NA
"40768",2006-05-13,"Oregon",31.2990384615385,NA
"40769",2006-05-20,"Oregon",31.2990384615385,NA
"40770",2006-05-27,"Oregon",31.2990384615385,NA
"40771",2006-06-03,"Oregon",31.2990384615385,NA
"40772",2006-06-10,"Oregon",31.2990384615385,NA
"40773",2006-06-17,"Oregon",31.2990384615385,NA
"40774",2006-06-24,"Oregon",31.2990384615385,NA
"40775",2006-07-01,"Oregon",31.2990384615385,NA
"40776",2006-07-08,"Oregon",31.2990384615385,NA
"40777",2006-07-15,"Oregon",31.2990384615385,NA
"40778",2006-07-22,"Oregon",31.2990384615385,NA
"40779",2006-07-29,"Oregon",31.2990384615385,NA
"40780",2006-08-05,"Oregon",31.2990384615385,NA
"40781",2006-08-12,"Oregon",31.2990384615385,NA
"40782",2006-08-19,"Oregon",31.2990384615385,NA
"40783",2006-08-26,"Oregon",31.2990384615385,NA
"40784",2006-09-02,"Oregon",31.2990384615385,NA
"40785",2006-09-09,"Oregon",31.2990384615385,NA
"40786",2006-09-16,"Oregon",0,NA
"40787",2006-09-23,"Oregon",0,NA
"40788",2006-09-30,"Oregon",0,NA
"40789",2006-10-07,"Oregon",0,NA
"40790",2006-10-14,"Oregon",19.6330769230769,NA
"40791",2006-10-21,"Oregon",19.6330769230769,NA
"40792",2006-10-28,"Oregon",37.3682692307692,NA
"40793",2006-11-04,"Oregon",37.3682692307692,NA
"40794",2006-11-11,"Oregon",37.3682692307692,NA
"40795",2006-11-18,"Oregon",37.3682692307692,NA
"40796",2006-11-25,"Oregon",37.3682692307692,NA
"40797",2006-12-02,"Oregon",37.3682692307692,NA
"40798",2006-12-09,"Oregon",37.3682692307692,NA
"40799",2006-12-16,"Oregon",37.3682692307692,NA
"40800",2006-12-23,"Oregon",37.3682692307692,NA
"40801",2006-12-30,"Oregon",37.3682692307692,NA
"40802",2007-01-06,"Oregon",53.0555769230769,NA
"40803",2007-01-13,"Oregon",53.0555769230769,NA
"40804",2007-01-20,"Oregon",53.0555769230769,NA
"40805",2007-01-27,"Oregon",53.0555769230769,NA
"40806",2007-02-03,"Oregon",53.0555769230769,NA
"40807",2007-02-10,"Oregon",53.0555769230769,NA
"40808",2007-02-17,"Oregon",53.0555769230769,NA
"40809",2007-02-24,"Oregon",66.6286538461538,NA
"40810",2007-03-03,"Oregon",66.6286538461538,NA
"40811",2007-03-10,"Oregon",66.6286538461538,NA
"40812",2007-03-17,"Oregon",81.1751923076923,NA
"40813",2007-03-24,"Oregon",102.649615384615,NA
"40814",2007-03-31,"Oregon",102.649615384615,NA
"40815",2007-04-07,"Oregon",121.313846153846,NA
"40816",2007-04-14,"Oregon",121.313846153846,NA
"40817",2007-04-21,"Oregon",121.313846153846,NA
"40818",2007-04-28,"Oregon",121.313846153846,NA
"40819",2007-05-05,"Oregon",138.160769230769,NA
"40820",2007-05-12,"Oregon",138.160769230769,NA
"40821",2007-05-19,"Oregon",138.160769230769,NA
"40822",2007-05-26,"Oregon",138.160769230769,NA
"40823",2007-06-02,"Oregon",138.160769230769,NA
"40824",2007-06-09,"Oregon",152.075,NA
"40825",2007-06-16,"Oregon",171.372884615385,NA
"40826",2007-06-23,"Oregon",188.089807692308,NA
"40827",2007-06-30,"Oregon",188.089807692308,NA
"40828",2007-07-07,"Oregon",188.089807692308,NA
"40829",2007-07-14,"Oregon",188.089807692308,NA
"40830",2007-07-21,"Oregon",201.660961538462,NA
"40831",2007-07-28,"Oregon",201.660961538462,NA
"40832",2007-08-04,"Oregon",223.161346153846,NA
"40833",2007-08-11,"Oregon",236.981730769231,NA
"40834",2007-08-18,"Oregon",236.981730769231,NA
"40835",2007-08-25,"Oregon",236.981730769231,NA
"40836",2007-09-01,"Oregon",250.018269230769,NA
"40837",2007-09-08,"Oregon",250.018269230769,NA
"40838",2007-09-15,"Oregon",268.655961538462,NA
"40839",2007-09-22,"Oregon",268.655961538462,NA
"40840",2007-09-29,"Oregon",280.799615384615,NA
"40841",2007-10-06,"Oregon",280.799615384615,NA
"40842",2007-10-13,"Oregon",261.166538461538,NA
"40843",2007-10-20,"Oregon",261.166538461538,NA
"40844",2007-10-27,"Oregon",243.431346153846,NA
"40845",2007-11-03,"Oregon",243.431346153846,NA
"40846",2007-11-10,"Oregon",243.431346153846,NA
"40847",2007-11-17,"Oregon",243.431346153846,NA
"40848",2007-11-24,"Oregon",261.98,NA
"40849",2007-12-01,"Oregon",261.98,NA
"40850",2007-12-08,"Oregon",261.98,NA
"40851",2007-12-15,"Oregon",261.98,NA
"40852",2007-12-22,"Oregon",261.98,NA
"40853",2007-12-29,"Oregon",261.98,NA
"40854",2008-01-05,"Oregon",246.292692307692,NA
"40855",2008-01-12,"Oregon",262.215384615385,NA
"40856",2008-01-19,"Oregon",276.863076923077,NA
"40857",2008-01-26,"Oregon",295.797115384615,NA
"40858",2008-02-02,"Oregon",305.9475,NA
"40859",2008-02-09,"Oregon",318.5625,NA
"40860",2008-02-16,"Oregon",318.5625,NA
"40861",2008-02-23,"Oregon",317.220192307692,NA
"40862",2008-03-01,"Oregon",317.220192307692,NA
"40863",2008-03-08,"Oregon",327.894423076923,NA
"40864",2008-03-15,"Oregon",328.843653846154,NA
"40865",2008-03-22,"Oregon",307.369230769231,NA
"40866",2008-03-29,"Oregon",307.369230769231,NA
"40867",2008-04-05,"Oregon",302.599230769231,NA
"40868",2008-04-12,"Oregon",321.280384615385,NA
"40869",2008-04-19,"Oregon",337.100961538462,NA
"40870",2008-04-26,"Oregon",347.405769230769,NA
"40871",2008-05-03,"Oregon",330.558846153846,NA
"40872",2008-05-10,"Oregon",330.558846153846,NA
"40873",2008-05-17,"Oregon",330.558846153846,NA
"40874",2008-05-24,"Oregon",341.622115384615,NA
"40875",2008-05-31,"Oregon",355.487692307692,NA
"40876",2008-06-07,"Oregon",351.909038461538,NA
"40877",2008-06-14,"Oregon",332.611153846154,NA
"40878",2008-06-21,"Oregon",334.028076923077,NA
"40879",2008-06-28,"Oregon",352.726153846154,NA
"40880",2008-07-05,"Oregon",366.621346153846,NA
"40881",2008-07-12,"Oregon",378.798076923077,NA
"40882",2008-07-19,"Oregon",365.226923076923,NA
"40883",2008-07-26,"Oregon",381.325769230769,NA
"40884",2008-08-02,"Oregon",359.825384615385,NA
"40885",2008-08-09,"Oregon",360.815769230769,NA
"40886",2008-08-16,"Oregon",360.815769230769,NA
"40887",2008-08-23,"Oregon",360.815769230769,NA
"40888",2008-08-30,"Oregon",347.779230769231,NA
"40889",2008-09-06,"Oregon",347.779230769231,NA
"40890",2008-09-13,"Oregon",341.439615384615,NA
"40891",2008-09-20,"Oregon",361.479230769231,NA
"40892",2008-09-27,"Oregon",349.335576923077,NA
"40893",2008-10-04,"Oregon",349.335576923077,NA
"40894",2008-10-11,"Oregon",360.733653846154,NA
"40895",2008-10-18,"Oregon",360.733653846154,NA
"40896",2008-10-25,"Oregon",374.481538461538,NA
"40897",2008-11-01,"Oregon",388.965769230769,NA
"40898",2008-11-08,"Oregon",401.265384615385,NA
"40899",2008-11-15,"Oregon",414.878076923077,NA
"40900",2008-11-22,"Oregon",417.326153846154,NA
"40901",2008-11-29,"Oregon",417.326153846154,NA
"40902",2008-12-06,"Oregon",435.584038461538,NA
"40903",2008-12-13,"Oregon",435.584038461538,NA
"40904",2008-12-20,"Oregon",435.584038461538,NA
"40905",2008-12-27,"Oregon",435.584038461538,NA
"40906",2009-01-03,"Oregon",448.972692307692,NA
"40907",2009-01-10,"Oregon",443.995,NA
"40908",2009-01-17,"Oregon",440.8,NA
"40909",2009-01-24,"Oregon",421.865961538462,NA
"40910",2009-01-31,"Oregon",421.755192307692,NA
"40911",2009-02-07,"Oregon",409.140192307692,NA
"40912",2009-02-14,"Oregon",423.931730769231,NA
"40913",2009-02-21,"Oregon",423.436923076923,NA
"40914",2009-02-28,"Oregon",438.412115384615,NA
"40915",2009-03-07,"Oregon",442.302115384615,NA
"40916",2009-03-14,"Oregon",443.351346153846,NA
"40917",2009-03-21,"Oregon",463.197692307692,NA
"40918",2009-03-28,"Oregon",463.197692307692,NA
"40919",2009-04-04,"Oregon",465.201923076923,NA
"40920",2009-04-11,"Oregon",446.520769230769,NA
"40921",2009-04-18,"Oregon",449.554423076923,NA
"40922",2009-04-25,"Oregon",450.667115384615,NA
"40923",2009-05-02,"Oregon",462.764423076923,NA
"40924",2009-05-09,"Oregon",478.798461538462,NA
"40925",2009-05-16,"Oregon",498.659423076923,NA
"40926",2009-05-23,"Oregon",499.934615384615,NA
"40927",2009-05-30,"Oregon",508.143846153846,NA
"40928",2009-06-06,"Oregon",508.103846153846,NA
"40929",2009-06-13,"Oregon",525.839615384615,NA
"40930",2009-06-20,"Oregon",524.622115384615,NA
"40931",2009-06-27,"Oregon",522.665576923077,NA
"40932",2009-07-04,"Oregon",508.770384615385,NA
"40933",2009-07-11,"Oregon",508.366346153846,NA
"40934",2009-07-18,"Oregon",508.366346153846,NA
"40935",2009-07-25,"Oregon",492.2675,NA
"40936",2009-08-01,"Oregon",504.579230769231,NA
"40937",2009-08-08,"Oregon",503.755576923077,NA
"40938",2009-08-15,"Oregon",517.311923076923,NA
"40939",2009-08-22,"Oregon",529.022115384615,NA
"40940",2009-08-29,"Oregon",541.0375,NA
"40941",2009-09-05,"Oregon",559.671538461538,NA
"40942",2009-09-12,"Oregon",547.373461538462,NA
"40943",2009-09-19,"Oregon",540.323269230769,NA
"40944",2009-09-26,"Oregon",540.323269230769,NA
"40945",2009-10-03,"Oregon",540.323269230769,NA
"40946",2009-10-10,"Oregon",539.311538461538,NA
"40947",2009-10-17,"Oregon",539.311538461538,NA
"40948",2009-10-24,"Oregon",538.404038461538,NA
"40949",2009-10-31,"Oregon",537.923846153846,NA
"40950",2009-11-07,"Oregon",538.809807692308,NA
"40951",2009-11-14,"Oregon",538.296923076923,NA
"40952",2009-11-21,"Oregon",531.356923076923,NA
"40953",2009-11-28,"Oregon",545.518269230769,NA
"40954",2009-12-05,"Oregon",544.28,NA
"40955",2009-12-12,"Oregon",555.404230769231,NA
"40956",2009-12-19,"Oregon",572.330384615385,NA
"40957",2009-12-26,"Oregon",572.330384615385,NA
"40958",2010-01-02,"Oregon",558.941730769231,NA
"40959",2010-01-09,"Oregon",559.463076923077,NA
"40960",2010-01-16,"Oregon",557.202884615385,NA
"40961",2010-01-23,"Oregon",569.848076923077,NA
"40962",2010-01-30,"Oregon",573.580384615385,NA
"40963",2010-02-06,"Oregon",591.214615384615,NA
"40964",2010-02-13,"Oregon",591.815384615385,NA
"40965",2010-02-20,"Oregon",598.639230769231,NA
"40966",2010-02-27,"Oregon",602.311538461538,NA
"40967",2010-03-06,"Oregon",600.943076923077,NA
"40968",2010-03-13,"Oregon",606.643461538462,NA
"40969",2010-03-20,"Oregon",586.797115384615,NA
"40970",2010-03-27,"Oregon",599.857307692308,NA
"40971",2010-04-03,"Oregon",583.958846153846,NA
"40972",2010-04-10,"Oregon",597.584423076923,NA
"40973",2010-04-17,"Oregon",590.080769230769,NA
"40974",2010-04-24,"Oregon",590.981346153846,NA
"40975",2010-05-01,"Oregon",592.999230769231,NA
"40976",2010-05-08,"Oregon",586.4,NA
"40977",2010-05-15,"Oregon",582.829230769231,NA
"40978",2010-05-22,"Oregon",581.858076923077,NA
"40979",2010-05-29,"Oregon",559.783269230769,NA
"40980",2010-06-05,"Oregon",562.113461538461,NA
"40981",2010-06-12,"Oregon",558.325769230769,NA
"40982",2010-06-19,"Oregon",554.336730769231,NA
"40983",2010-06-26,"Oregon",547.925961538462,NA
"40984",2010-07-03,"Oregon",547.925961538462,NA
"40985",2010-07-10,"Oregon",549.673846153846,NA
"40986",2010-07-17,"Oregon",549.673846153846,NA
"40987",2010-07-24,"Oregon",559.865192307692,NA
"40988",2010-07-31,"Oregon",559.283846153846,NA
"40989",2010-08-07,"Oregon",545.296730769231,NA
"40990",2010-08-14,"Oregon",544.921538461538,NA
"40991",2010-08-21,"Oregon",549.6025,NA
"40992",2010-08-28,"Oregon",551.988653846154,NA
"40993",2010-09-04,"Oregon",546.205384615385,NA
"40994",2010-09-11,"Oregon",557.912692307692,NA
"40995",2010-09-18,"Oregon",561.791538461538,NA
"40996",2010-09-25,"Oregon",576.778076923077,NA
"40997",2010-10-02,"Oregon",597.829423076923,NA
"40998",2010-10-09,"Oregon",587.443076923077,NA
"40999",2010-10-16,"Oregon",605.119423076923,NA
"41000",2010-10-23,"Oregon",607.220576923077,NA
"41001",2010-10-30,"Oregon",603.76,NA
"41002",2010-11-06,"Oregon",603.572884615385,NA
"41003",2010-11-13,"Oregon",605.671153846154,NA
"41004",2010-11-20,"Oregon",602.29,NA
"41005",2010-11-27,"Oregon",601.599615384615,NA
"41006",2010-12-04,"Oregon",594.317692307692,NA
"41007",2010-12-11,"Oregon",583.193461538462,NA
"41008",2010-12-18,"Oregon",575.668846153846,NA
"41009",2010-12-25,"Oregon",591.343269230769,NA
"41010",2011-01-01,"Oregon",591.343269230769,NA
"41011",2011-01-08,"Oregon",590.554807692308,NA
"41012",2011-01-15,"Oregon",595.935576923077,NA
"41013",2011-01-22,"Oregon",598.636346153846,NA
"41014",2011-01-29,"Oregon",597.171538461538,NA
"41015",2011-02-05,"Oregon",591.2575,NA
"41016",2011-02-12,"Oregon",590.968269230769,NA
"41017",2011-02-19,"Oregon",582.743461538462,NA
"41018",2011-02-26,"Oregon",571.2925,NA
"41019",2011-03-05,"Oregon",572.682692307692,NA
"41020",2011-03-12,"Oregon",567.654807692308,NA
"41021",2011-03-19,"Oregon",585.167307692308,NA
"41022",2011-03-26,"Oregon",585.221538461538,NA
"41023",2011-04-02,"Oregon",596.876923076923,NA
"41024",2011-04-09,"Oregon",593.136923076923,NA
"41025",2011-04-16,"Oregon",596.611346153846,NA
"41026",2011-04-23,"Oregon",598.944807692308,NA
"41027",2011-04-30,"Oregon",598.975,NA
"41028",2011-05-07,"Oregon",602.246538461538,NA
"41029",2011-05-14,"Oregon",598.574230769231,NA
"41030",2011-05-21,"Oregon",602.286923076923,NA
"41031",2011-05-28,"Oregon",615.17,NA
"41032",2011-06-04,"Oregon",613.566730769231,NA
"41033",2011-06-11,"Oregon",610.239615384615,NA
"41034",2011-06-18,"Oregon",606.070961538462,NA
"41035",2011-06-25,"Oregon",607.610961538462,NA
"41036",2011-07-02,"Oregon",617.983269230769,NA
"41037",2011-07-09,"Oregon",614.952115384615,NA
"41038",2011-07-16,"Oregon",625.3725,NA
"41039",2011-07-23,"Oregon",625.595384615385,NA
"41040",2011-07-30,"Oregon",627.520384615385,NA
"41041",2011-08-06,"Oregon",638.354230769231,NA
"41042",2011-08-13,"Oregon",635.515961538462,NA
"41043",2011-08-20,"Oregon",630.106730769231,NA
"41044",2011-08-27,"Oregon",627.034807692308,NA
"41045",2011-09-03,"Oregon",623.979615384615,NA
"41046",2011-09-10,"Oregon",624.672307692308,NA
"41047",2011-09-17,"Oregon",617.509038461538,NA
"41048",2011-09-24,"Oregon",616.218461538461,NA
"41049",2011-10-01,"Oregon",609.526538461539,NA
"41050",2011-10-08,"Oregon",620.696923076923,NA
"41051",2011-10-15,"Oregon",617.864807692308,NA
"41052",2011-10-22,"Oregon",612.971346153846,NA
"41053",2011-10-29,"Oregon",613.259807692308,NA
"41054",2011-11-05,"Oregon",612.804423076923,NA
"41055",2011-11-12,"Oregon",610.670192307692,NA
"41056",2011-11-19,"Oregon",615.748076923077,NA
"41057",2011-11-26,"Oregon",614.675961538462,NA
"41058",2011-12-03,"Oregon",616.939615384615,NA
"41059",2011-12-10,"Oregon",630.482307692308,NA
"41060",2011-12-17,"Oregon",635.9125,NA
"41061",2011-12-24,"Oregon",631.011730769231,NA
"41062",2011-12-31,"Oregon",643.090961538462,NA
"41063",2012-01-07,"Oregon",646.317115384615,NA
"41064",2012-01-14,"Oregon",644.531923076923,NA
"41065",2012-01-21,"Oregon",641.182307692308,NA
"41066",2012-01-28,"Oregon",641.388461538462,NA
"41067",2012-02-04,"Oregon",642.397884615385,NA
"41068",2012-02-11,"Oregon",642.236730769231,NA
"41069",2012-02-18,"Oregon",648.051153846154,NA
"41070",2012-02-25,"Oregon",658.854423076923,NA
"41071",2012-03-03,"Oregon",659.093461538461,NA
"41072",2012-03-10,"Oregon",658.0625,NA
"41073",2012-03-17,"Oregon",653.732115384615,NA
"41074",2012-03-24,"Oregon",655.369615384615,NA
"41075",2012-03-31,"Oregon",653.632884615385,NA
"41076",2012-04-07,"Oregon",664.527692307692,NA
"41077",2012-04-14,"Oregon",662.481538461538,NA
"41078",2012-04-21,"Oregon",663.670769230769,NA
"41079",2012-04-28,"Oregon",664.7525,NA
"41080",2012-05-05,"Oregon",664.475769230769,NA
"41081",2012-05-12,"Oregon",666.473653846154,NA
"41082",2012-05-19,"Oregon",664.422307692308,NA
"41083",2012-05-26,"Oregon",666.556923076923,NA
"41084",2012-06-02,"Oregon",666.873269230769,NA
"41085",2012-06-09,"Oregon",668.102884615385,NA
"41086",2012-06-16,"Oregon",672.154807692308,NA
"41087",2012-06-23,"Oregon",675.186153846154,NA
"41088",2012-06-30,"Oregon",674.513269230769,NA
"41089",2012-07-07,"Oregon",681.376346153846,NA
"41090",2012-07-14,"Oregon",683.686730769231,NA
"41091",2012-07-21,"Oregon",683.961923076923,NA
"41092",2012-07-28,"Oregon",681.267115384615,NA
"41093",2012-08-04,"Oregon",681.466153846154,NA
"41094",2012-08-11,"Oregon",682.666538461538,NA
"41095",2012-08-18,"Oregon",685.975,NA
"41096",2012-08-25,"Oregon",683.283461538462,NA
"41097",2012-09-01,"Oregon",684.485384615385,NA
"41098",2012-09-08,"Oregon",685.977692307692,NA
"41099",2012-09-15,"Oregon",691.113461538462,NA
"41100",2012-09-22,"Oregon",692.523461538462,NA
"41101",2012-09-29,"Oregon",688.942115384615,NA
"41102",2012-10-06,"Oregon",687.251730769231,NA
"41103",2012-10-13,"Oregon",682.591923076923,NA
"41104",2012-10-20,"Oregon",686.472307692308,NA
"41105",2012-10-27,"Oregon",690.968461538461,NA
"41106",2012-11-03,"Oregon",694.043653846154,NA
"41107",2012-11-10,"Oregon",694.728076923077,NA
"41108",2012-11-17,"Oregon",691.801538461538,NA
"41109",2012-11-24,"Oregon",693.133653846154,NA
"41110",2012-12-01,"Oregon",693.381346153846,NA
"41111",2012-12-08,"Oregon",693.705769230769,NA
"41112",2012-12-15,"Oregon",693.717307692308,NA
"41113",2012-12-22,"Oregon",695.272692307692,NA
"41114",2012-12-29,"Oregon",699.093653846154,NA
"41115",2013-01-05,"Oregon",700.870961538462,NA
"41116",2013-01-12,"Oregon",699.217884615385,NA
"41117",2013-01-19,"Oregon",698.922115384615,NA
"41118",2013-01-26,"Oregon",699.692692307692,NA
"41119",2013-02-02,"Oregon",699.703653846154,NA
"41120",2013-02-09,"Oregon",700.201923076923,NA
"41121",2013-02-16,"Oregon",695.264423076923,NA
"41122",2013-02-23,"Oregon",688.891538461538,NA
"41123",2013-03-02,"Oregon",686.404807692308,NA
"41124",2013-03-09,"Oregon",684.092307692308,NA
"41125",2013-03-16,"Oregon",688.664615384615,NA
"41126",2013-03-23,"Oregon",687.005769230769,NA
"41127",2013-03-30,"Oregon",689.015576923077,NA
"41128",2013-04-06,"Oregon",680.487115384615,NA
"41129",2013-04-13,"Oregon",682.809615384615,NA
"41130",2013-04-20,"Oregon",679.799807692308,NA
"41131",2013-04-27,"Oregon",674.481923076923,NA
"41132",2013-05-04,"Oregon",677.669807692308,NA
"41133",2013-05-11,"Oregon",677.051538461538,NA
"41134",2013-05-18,"Oregon",678.080576923077,NA
"41135",2013-05-25,"Oregon",677.2925,NA
"41136",2013-06-01,"Oregon",678.474615384615,NA
"41137",2013-06-08,"Oregon",679.842692307692,NA
"41138",2013-06-15,"Oregon",681.1225,NA
"41139",2013-06-22,"Oregon",680.3375,NA
"41140",2013-06-29,"Oregon",684.934807692308,NA
"41141",2013-07-06,"Oregon",674.589423076923,NA
"41142",2013-07-13,"Oregon",667.008076923077,NA
"41143",2013-07-20,"Oregon",666.147307692308,NA
"41144",2013-07-27,"Oregon",663.478269230769,NA
"41145",2013-08-03,"Oregon",658.662115384615,NA
"41146",2013-08-10,"Oregon",653.884230769231,NA
"41147",2013-08-17,"Oregon",645.678846153846,NA
"41148",2013-08-24,"Oregon",643.970576923077,NA
"41149",2013-08-31,"Oregon",639.509230769231,NA
"41150",2013-09-07,"Oregon",631.734615384615,NA
"41151",2013-09-14,"Oregon",624.189230769231,NA
"41152",2013-09-21,"Oregon",615.153076923077,NA
"41153",2013-09-28,"Oregon",611.1475,NA
"41154",2013-10-05,"Oregon",608.1,NA
"41155",2013-10-12,"Oregon",604.516923076923,NA
"41156",2013-10-19,"Oregon",596.075,NA
"41157",2013-10-26,"Oregon",587.298076923077,NA
"41158",2013-11-02,"Oregon",575.844230769231,NA
"41159",2013-11-09,"Oregon",566.910961538461,NA
"41160",2013-11-16,"Oregon",560.394615384615,NA
"41161",2013-11-23,"Oregon",552.7325,NA
"41162",2013-11-30,"Oregon",545.895576923077,NA
"41163",2013-12-07,"Oregon",538.375,NA
"41164",2013-12-14,"Oregon",529.978653846154,NA
"41165",2013-12-21,"Oregon",523.044230769231,NA
"41166",2013-12-28,"Oregon",513.020769230769,NA
"41167",2014-01-04,"Oregon",510.288653846154,NA
"41168",2014-01-11,"Oregon",506.255769230769,NA
"41169",2014-01-18,"Oregon",502.102115384615,NA
"41170",2014-01-25,"Oregon",496.946923076923,NA
"41171",2014-02-01,"Oregon",491.536730769231,NA
"41172",2014-02-08,"Oregon",489.7475,NA
"41173",2014-02-15,"Oregon",488.381153846154,NA
"41174",2014-02-22,"Oregon",486.0025,NA
"41175",2014-03-01,"Oregon",481.055769230769,NA
"41176",2014-03-08,"Oregon",478.278846153846,NA
"41177",2014-03-15,"Oregon",469.544423076923,NA
"41178",2014-03-22,"Oregon",468.964615384615,NA
"41179",2014-03-29,"Oregon",468.029038461538,NA
"41180",2014-04-05,"Oregon",466.165,NA
"41181",2014-04-12,"Oregon",469.869230769231,NA
"41182",2014-04-19,"Oregon",488.526923076923,NA
"41183",2014-04-26,"Oregon",498.406730769231,NA
"41184",2014-05-03,"Oregon",499.321153846154,NA
"41185",2014-05-10,"Oregon",508.299038461538,NA
"41186",2014-05-17,"Oregon",514.281923076923,NA
"41187",2014-05-24,"Oregon",516.278846153846,NA
"41188",2014-05-31,"Oregon",519.389038461538,NA
"41189",2014-06-07,"Oregon",520.251923076923,NA
"41190",2014-06-14,"Oregon",520.008269230769,NA
"41191",2014-06-21,"Oregon",521.708653846154,NA
"41192",2014-06-28,"Oregon",520.988653846154,NA
"41193",2014-07-05,"Oregon",529.481153846154,NA
"41194",2014-07-12,"Oregon",534.610192307692,NA
"41195",2014-07-19,"Oregon",536.213269230769,NA
"41196",2014-07-26,"Oregon",544.011153846154,NA
"41197",2014-08-02,"Oregon",548.795384615385,NA
"41198",2014-08-09,"Oregon",553.357307692308,NA
"41199",2014-08-16,"Oregon",556.897692307692,NA
"41200",2014-08-23,"Oregon",560.442692307692,NA
"41201",2014-08-30,"Oregon",562.506923076923,NA
"41202",2014-09-06,"Oregon",563.855,NA
"41203",2014-09-13,"Oregon",565.973846153846,NA
"41204",2014-09-20,"Oregon",569.9975,NA
"41205",2014-09-27,"Oregon",574.591923076923,NA
"41206",2014-10-04,"Oregon",576.3975,NA
"41207",2014-10-11,"Oregon",576.650384615385,NA
"41208",2014-10-18,"Oregon",580.5575,NA
"41209",2014-10-25,"Oregon",580.039615384615,NA
"41210",2014-11-01,"Oregon",581.489615384615,NA
"41211",2014-11-08,"Oregon",585.591730769231,NA
"41212",2014-11-15,"Oregon",587.104230769231,NA
