"","year","geography","grade","N","vax","value","percent_surveyed","survey_type"
"1224","2011-12","North Dakota","Kindergarten",8412,"medical_exempt","0.1",NA,"Convenient "
"1225","2012-13","North Dakota","Kindergarten",9503,"medical_exempt","0.1",NA,"2-stage Cluster Sample"
"1226","2013-14","North Dakota","Kindergarten",9780,"medical_exempt","0.3",NA,"Census (Public); Stratified  2-stage cluster sample(Private)"
"1227","2009-10","North Dakota","Kindergarten",8323,"medical_exempt",NA,NA,"Random sample"
"1228","2015-16","North Dakota","Kindergarten",9875,"personal_exempt","3.0",NA,"Census"
"1229","2013-14","North Dakota","Kindergarten",9780,"personal_exempt","2.3",NA,"Census (Public); Stratified  2-stage cluster sample(Private)"
"1230","2014-15","North Dakota","Kindergarten",10017,"personal_exempt","2.4",NA,"Census"
"1231","2009-10","North Dakota","Kindergarten",8323,"personal_exempt","0.8",NA,"Random sample"
"1232","2010-11","North Dakota","Kindergarten",NA,"personal_exempt",NA,NA,NA
"1233","2011-12","North Dakota","Kindergarten",8412,"personal_exempt","1.0",NA,"Convenient "
"1234","2012-13","North Dakota","Kindergarten",9503,"personal_exempt","1.8",NA,"2-stage Cluster Sample"
"1235","2022-23","Illinois","Kindergarten",135332,"full_exempt","2.1",100,"Census"
"1236","2022-23","Illinois","Kindergarten",135332,"medical_exempt","0.2",100,"Census"
"1237","2022-23","Illinois","Kindergarten",135332,"personal_exempt","1.9",100,"Census"
"1238","2018-19","Florida","Kindergarten",224641,"full_exempt","3.2",NA,"Census"
"1239","2010-11","Florida","Kindergarten",NA,"full_exempt",NA,NA,NA
"1240","2015-16","Florida","Kindergarten",224430,"personal_exempt","1.9",NA,"Census"
"1241","2014-15","Florida","Kindergarten",228982,"personal_exempt","1.8",NA,"Census"
"1242","2013-14","Florida","Kindergarten",233797,"personal_exempt","1.7",NA,"Census"
"1243","2012-13","Florida","Kindergarten",234628,"personal_exempt","1.4",NA,"Census"
"1244","2011-12","Florida","Kindergarten",225532,"personal_exempt","1.2",NA,"Census"
"1245","2010-11","Florida","Kindergarten",NA,"personal_exempt",NA,NA,NA
"1246","2009-10","Florida","Kindergarten",218630,"personal_exempt","1.0",NA,"Census"
"1247","2009-10","Florida","Kindergarten",218630,"full_exempt","1.3",NA,"Census"
"1248","2021-22","Florida","Kindergarten",229432,"personal_exempt","3.5",97.8,"Census"
"1249","2019-20","Florida","Kindergarten",228298,"personal_exempt","3.0",NA,"Census"
"1250","2020-21","Florida","Kindergarten",207026,"personal_exempt","2.7",100,"Census"
"1251","2018-19","Florida","Kindergarten",224641,"personal_exempt","2.9",NA,"Census"
"1252","2017-18","Florida","Kindergarten",222397,"personal_exempt","2.4",NA,"Census"
"1253","2016-17","Florida","Kindergarten",224463,"personal_exempt","2.1",NA,"Census"
"1254","2009-10","Florida","Kindergarten",218630,"medical_exempt","0.3",NA,"Census"
"1255","2011-12","Florida","Kindergarten",225532,"full_exempt","1.5",NA,"Census"
"1256","2017-18","Florida","Kindergarten",222397,"full_exempt","2.9",NA,"Census"
"1257","2016-17","Florida","Kindergarten",224463,"full_exempt","2.5",NA,"Census"
"1258","2015-16","Florida","Kindergarten",224430,"full_exempt","2.2",NA,"Census"
"1259","2014-15","Florida","Kindergarten",228982,"full_exempt","2.1",NA,"Census"
"1260","2013-14","Florida","Kindergarten",233797,"full_exempt","2.0",NA,"Census"
"1261","2012-13","Florida","Kindergarten",234628,"full_exempt","1.8",NA,"Census"
"1262","2020-21","Florida","Kindergarten",207026,"full_exempt","3.1",100,"Census"
"1263","2019-20","Florida","Kindergarten",228298,"full_exempt","3.4",NA,"Census"
"1264","2021-22","Florida","Kindergarten",229432,"full_exempt","3.9",97.8,"Census"
"1265","2021-22","Florida","Kindergarten",229432,"medical_exempt","0.4",97.8,"Census"
"1266","2013-14","Florida","Kindergarten",233797,"medical_exempt","0.3",NA,"Census"
"1267","2012-13","Florida","Kindergarten",234628,"medical_exempt","0.4",NA,"Census"
"1268","2011-12","Florida","Kindergarten",225532,"medical_exempt","0.3",NA,"Census"
"1269","2010-11","Florida","Kindergarten",NA,"medical_exempt",NA,NA,NA
"1270","2020-21","Florida","Kindergarten",207026,"medical_exempt","0.4",100,"Census"
"1271","2018-19","Florida","Kindergarten",224641,"medical_exempt","0.4",NA,"Census"
"1272","2019-20","Florida","Kindergarten",228298,"medical_exempt","0.4",NA,"Census"
"1273","2017-18","Florida","Kindergarten",222397,"medical_exempt","0.5",NA,"Census"
"1274","2016-17","Florida","Kindergarten",224463,"medical_exempt","0.4",NA,"Census"
"1275","2015-16","Florida","Kindergarten",224430,"medical_exempt","0.3",NA,"Census"
"1276","2014-15","Florida","Kindergarten",228982,"medical_exempt","0.3",NA,"Census"
"1277","2018-19","Illinois","Kindergarten",143876,"full_exempt","1.8",NA,"Census"
"1278","2021-22","Illinois","Kindergarten",137699,"full_exempt","1.7",100,"Census"
"1279","2009-10","Illinois","Kindergarten",165845,"full_exempt",NA,NA,"Census"
"1280","2020-21","Illinois","Kindergarten",NA,"full_exempt","NR",NA,"Not Conducted"
"1281","2019-20","Illinois","Kindergarten",145891,"full_exempt","2.0",NA,"Census"
"1282","2011-12","Illinois","Kindergarten",163311,"full_exempt","5.5",NA,"Census"
"1283","2015-16","Illinois","Kindergarten",151309,"personal_exempt","1.1",NA,"Census"
"1284","2010-11","Illinois","Kindergarten",NA,"full_exempt",NA,NA,NA
"1285","2014-15","Illinois","Kindergarten",156942,"personal_exempt","1.1",NA,"Census"
"1286","2013-14","Illinois","Kindergarten",163316,"personal_exempt","1.0",NA,"Census"
"1287","2012-13","Illinois","Kindergarten",166884,"personal_exempt","4.8",NA,"Census"
"1288","2011-12","Illinois","Kindergarten",163311,"personal_exempt","4.5",NA,"Census"
"1289","2010-11","Illinois","Kindergarten",NA,"personal_exempt",NA,NA,NA
"1290","2009-10","Illinois","Kindergarten",165845,"personal_exempt",NA,NA,"Census"
"1291","2019-20","Illinois","Kindergarten",145891,"personal_exempt","1.7",NA,"Census"
"1292","2020-21","Illinois","Kindergarten",NA,"personal_exempt","NR",NA,"Not Conducted"
"1293","2018-19","Illinois","Kindergarten",143876,"personal_exempt","1.5",NA,"Census"
"1294","2017-18","Illinois","Kindergarten",144858,"personal_exempt","1.4",NA,"Census"
"1295","2016-17","Illinois","Kindergarten",151309,"personal_exempt",NA,NA,"Census"
"1296","2017-18","Illinois","Kindergarten",144858,"full_exempt","1.6",NA,"Census"
"1297","2016-17","Illinois","Kindergarten",151309,"full_exempt","1.4",NA,"Census"
"1298","2015-16","Illinois","Kindergarten",151309,"full_exempt","1.4",NA,"Census"
"1299","2014-15","Illinois","Kindergarten",156942,"full_exempt","1.4",NA,"Census"
"1300","2013-14","Illinois","Kindergarten",163316,"full_exempt","1.3",NA,"Census"
"1301","2012-13","Illinois","Kindergarten",166884,"full_exempt","6.1",NA,"Census"
"1302","2009-10","Illinois","Kindergarten",165845,"medical_exempt",NA,NA,"Census"
"1303","2020-21","Illinois","Kindergarten",NA,"medical_exempt","NR",NA,"Not Conducted"
"1304","2018-19","Illinois","Kindergarten",143876,"medical_exempt","0.2",NA,"Census"
"1305","2019-20","Illinois","Kindergarten",145891,"medical_exempt","0.3",NA,"Census"
"1306","2017-18","Illinois","Kindergarten",144858,"medical_exempt","0.2",NA,"Census"
"1307","2016-17","Illinois","Kindergarten",151309,"medical_exempt","0.2",NA,"Census"
"1308","2015-16","Illinois","Kindergarten",151309,"medical_exempt","0.2",NA,"Census"
"1309","2014-15","Illinois","Kindergarten",156942,"medical_exempt","0.3",NA,"Census"
"1310","2013-14","Illinois","Kindergarten",163316,"medical_exempt","0.3",NA,"Census"
"1311","2012-13","Illinois","Kindergarten",166884,"medical_exempt","1.2",NA,"Census"
"1312","2011-12","Illinois","Kindergarten",163311,"medical_exempt","1.1",NA,"Census"
"1313","2010-11","Illinois","Kindergarten",NA,"medical_exempt",NA,NA,NA
"1314","2024-25","Illinois","Kindergarten",132769,"full_exempt","2.8",99.5,"Census"
"1315","2024-25","Illinois","Kindergarten",132769,"personal_exempt","2.5",99.5,"Census"
"1316","2024-25","Illinois","Kindergarten",132769,"medical_exempt","0.3",99.5,"Census"
"1317","2023-24","Illinois","Kindergarten",133578,"full_exempt","2.5",100,"Census"
"1318","2023-24","Illinois","Kindergarten",133578,"personal_exempt","2.3",100,"Census"
"1319","2023-24","Illinois","Kindergarten",133578,"medical_exempt","0.3",100,"Census"
"1320","2023-24","Colorado","Kindergarten",61662,"full_exempt","4.2",100,"Census"
"1321","2023-24","Colorado","Kindergarten",61662,"personal_exempt","4.0",100,"Census"
"1322","2023-24","Colorado","Kindergarten",61662,"medical_exempt","0.2",100,"Census"
"1323","2024-25","Colorado","Kindergarten",60055,"full_exempt","4.2",100,"Census"
"1324","2024-25","Colorado","Kindergarten",60055,"personal_exempt","4.1",100,"Census"
"1325","2024-25","Colorado","Kindergarten",60055,"medical_exempt","0.2",100,"Census"
"1326","2021-22","South Carolina","Kindergarten",58276,"medical_exempt","0.2",100,"Census"
"1327","2011-12","South Carolina","Kindergarten",59307,"medical_exempt","0.1",NA,"1-stage Cluster Sample"
"1328","2010-11","South Carolina","Kindergarten",NA,"medical_exempt",NA,NA,NA
"1329","2012-13","South Carolina","Kindergarten",61799,"medical_exempt",NA,NA,"Not conducted"
"1330","2013-14","South Carolina","Kindergarten",61661,"medical_exempt","0.1",NA,"1-stage stratified sample"
"1331","2018-19","South Carolina","Kindergarten",58442,"medical_exempt","0.2",NA,"Stratified 1-stage cluster sample"
"1332","2019-20","South Carolina","Kindergarten",65938,"medical_exempt","0.2",NA,"Stratified 1-stage cluster sample"
"1333","2020-21","South Carolina","Kindergarten",56330,"medical_exempt","0.2",26.5,"Stratified 1-stage cluster sample"
"1334","2009-10","South Carolina","Kindergarten",53725,"personal_exempt","0.6",NA,"Random sample"
"1335","2010-11","South Carolina","Kindergarten",NA,"personal_exempt",NA,NA,NA
"1336","2011-12","South Carolina","Kindergarten",59307,"personal_exempt","1.0",NA,"1-stage Cluster Sample"
"1337","2012-13","South Carolina","Kindergarten",61799,"personal_exempt",NA,NA,"Not conducted"
"1338","2013-14","South Carolina","Kindergarten",61661,"personal_exempt","1.2",NA,"1-stage stratified sample"
"1339","2014-15","South Carolina","Kindergarten",62864,"personal_exempt","1.0",NA,"Stratified 1-stage cluster sample"
"1340","2015-16","South Carolina","Kindergarten",59240,"personal_exempt","1.6",NA,"Stratified 1-stage cluster sample"
"1341","2009-10","South Carolina","Kindergarten",53725,"medical_exempt","0.3",NA,"Random sample"
"1342","2018-19","South Carolina","Kindergarten",58442,"full_exempt","2.6",NA,"Stratified 1-stage cluster sample"
"1343","2020-21","South Carolina","Kindergarten",56330,"personal_exempt","2.3",26.5,"Stratified 1-stage cluster sample"
"1344","2019-20","South Carolina","Kindergarten",65938,"personal_exempt","2.5",NA,"Stratified 1-stage cluster sample"
"1345","2018-19","South Carolina","Kindergarten",58442,"personal_exempt","2.4",NA,"Stratified 1-stage cluster sample"
"1346","2017-18","South Carolina","Kindergarten",58458,"personal_exempt","1.8",NA,"Stratified 1-stage cluster sample"
"1347","2016-17","South Carolina","Kindergarten",59177,"personal_exempt","1.9",NA,"Stratified 1-stage cluster sample"
"1348","2020-21","South Carolina","Kindergarten",56330,"full_exempt","2.4",26.5,"Stratified 1-stage cluster sample"
"1349","2019-20","South Carolina","Kindergarten",65938,"full_exempt","2.6",NA,"Stratified 1-stage cluster sample"
"1350","2021-22","South Carolina","Kindergarten",58276,"full_exempt","3.4",100,"Census"
"1351","2012-13","South Carolina","Kindergarten",61799,"full_exempt",NA,NA,"Not conducted"
"1352","2013-14","South Carolina","Kindergarten",61661,"full_exempt","1.4",NA,"1-stage stratified sample"
"1353","2014-15","South Carolina","Kindergarten",62864,"full_exempt","1.2",NA,"Stratified 1-stage cluster sample"
"1354","2015-16","South Carolina","Kindergarten",59240,"full_exempt","1.6",NA,"Stratified 1-stage cluster sample"
"1355","2016-17","South Carolina","Kindergarten",59177,"full_exempt","2.0",NA,"Stratified 1-stage cluster sample"
"1356","2017-18","South Carolina","Kindergarten",58458,"full_exempt","2.0",NA,"Stratified 1-stage cluster sample"
"1357","2021-22","South Carolina","Kindergarten",58276,"personal_exempt","3.2",100,"Census"
"1358","2009-10","South Carolina","Kindergarten",53725,"full_exempt","0.8",NA,"Random sample"
"1359","2011-12","South Carolina","Kindergarten",59307,"full_exempt","1.1",NA,"1-stage Cluster Sample"
"1360","2010-11","South Carolina","Kindergarten",NA,"full_exempt",NA,NA,NA
"1361","2024-25","South Carolina","Kindergarten",57718,"full_exempt","4.6",100,"Census"
"1362","2024-25","South Carolina","Kindergarten",57718,"personal_exempt","4.5",100,"Census"
"1363","2024-25","South Carolina","Kindergarten",57718,"medical_exempt","0.1",100,"Census"
"1364","2023-24","South Carolina","Kindergarten",58069,"full_exempt","4.4",100,"Census"
"1365","2023-24","South Carolina","Kindergarten",58069,"personal_exempt","4.2",100,"Census"
"1366","2023-24","South Carolina","Kindergarten",58069,"medical_exempt","0.2",100,"Census"
"1367","2024-25","California","Kindergarten",590849,"medical_exempt","0.1",100,"Census"
"1368","2024-25","California","Kindergarten",590849,"full_exempt","0.1",100,"Census"
"1369","2023-24","California","Kindergarten",569680,"medical_exempt","0.1",100,"Census"
"1370","2023-24","California","Kindergarten",569680,"full_exempt","0.1",100,"Census"
"1371","2022-23","Delaware","Kindergarten",10674,"full_exempt","2.1",9.7,"Stratified 2-stage cluster sample"
"1372","2022-23","Delaware","Kindergarten",10674,"medical_exempt","0.1",9.7,"Stratified 2-stage cluster sample"
"1373","2022-23","Delaware","Kindergarten",10674,"personal_exempt","2.0",9.7,"Stratified 2-stage cluster sample"
"1374","2023-24","Delaware","Kindergarten",11043,"full_exempt","2.5",12.1,"Stratified 2-stage cluster sample"
"1375","2023-24","Delaware","Kindergarten",11043,"personal_exempt","2.4",12.1,"Stratified 2-stage cluster sample"
"1376","2023-24","Delaware","Kindergarten",11043,"medical_exempt","0.1",12.1,"Stratified 2-stage cluster sample"
"1377","2024-25","Delaware","Kindergarten",10393,"full_exempt","2.6",14.2,"2-stage cluster sample (pub.), nonrandom 2-stage cluster sample (prv.)"
"1378","2024-25","Delaware","Kindergarten",10393,"personal_exempt","2.6",14.2,"2-stage cluster sample (pub.), nonrandom 2-stage cluster sample (prv.)"
"1379","2024-25","Delaware","Kindergarten",10393,"medical_exempt","0.1",14.2,"2-stage cluster sample (pub.), nonrandom 2-stage cluster sample (prv.)"
"1380","2015-16","Texas","Kindergarten",394801,"personal_exempt","1.4",NA,"Census (public); Voluntary response (private)"
"1381","2016-17","Texas","Kindergarten",389999,"personal_exempt","1.6",NA,"Census"
"1382","2017-18","Texas","Kindergarten",387981,"personal_exempt","1.8",NA,"Census"
"1383","2018-19","Texas","Kindergarten",390034,"personal_exempt","2.2",NA,"Census"
"1384","2019-20","Texas","Kindergarten",398680,"personal_exempt","2.2",NA,"Census"
"1385","2020-21","Texas","Kindergarten",377840,"personal_exempt","2.1",98.9,"Census"
"1386","2014-15","Texas","Kindergarten",406099,"personal_exempt","1.3",NA,"Census (public); Voluntary response (private)"
"1387","2013-14","Texas","Kindergarten",409255,"personal_exempt","1.4",NA,"Census"
"1388","2012-13","Texas","Kindergarten",414688,"personal_exempt","1.2",NA,"Census"
"1389","2011-12","Texas","Kindergarten",388178,"personal_exempt","1.0",NA,"Census"
"1390","2010-11","Texas","Kindergarten",NA,"personal_exempt",NA,NA,NA
"1391","2009-10","Texas","Kindergarten",381425,"personal_exempt","0.8",NA,"Census"
"1392","2021-22","Texas","Kindergarten",389037,"medical_exempt","0.2",99.3,"Census"
"1393","2019-20","Texas","Kindergarten",398680,"full_exempt","2.5",NA,"Census"
"1394","2020-21","Texas","Kindergarten",377840,"full_exempt","2.3",98.9,"Census"
"1395","2021-22","Texas","Kindergarten",389037,"full_exempt","2.9",99.3,"Census"
"1396","2015-16","Texas","Kindergarten",394801,"full_exempt","1.6",NA,"Census (public); Voluntary response (private)"
"1397","2014-15","Texas","Kindergarten",406099,"full_exempt","1.4",NA,"Census (public); Voluntary response (private)"
"1398","2013-14","Texas","Kindergarten",409255,"full_exempt",NA,NA,"Census"
"1399","2012-13","Texas","Kindergarten",414688,"full_exempt",NA,NA,"Census"
"1400","2010-11","Texas","Kindergarten",NA,"full_exempt",NA,NA,NA
"1401","2011-12","Texas","Kindergarten",388178,"full_exempt","1.5",NA,"Census"
"1402","2009-10","Texas","Kindergarten",381425,"full_exempt",NA,NA,"Census"
"1403","2021-22","Texas","Kindergarten",389037,"personal_exempt","2.7",99.3,"Census"
"1404","2017-18","Texas","Kindergarten",387981,"full_exempt","2.0",NA,"Census"
"1405","2016-17","Texas","Kindergarten",389999,"full_exempt","1.8",NA,"Census"
"1406","2023-24","Texas","Kindergarten",381421,"medical_exempt","0.2",92.4,"Census (pub.), vol. response (prv.)"
"1407","2023-24","Texas","Kindergarten",381421,"personal_exempt","3.6",92.4,"Census (pub.), vol. response (prv.)"
"1408","2023-24","Texas","Kindergarten",381421,"full_exempt","3.9",92.4,"Census (pub.), vol. response (prv.)"
"1409","2024-25","Texas","Kindergarten",378860,"medical_exempt","0.3",97.3,"Census (pub.), vol. response (prv.)"
"1410","2024-25","Texas","Kindergarten",378860,"personal_exempt","4.0",97.3,"Census (pub.), vol. response (prv.)"
"1411","2024-25","Texas","Kindergarten",378860,"full_exempt","4.3",97.3,"Census (pub.), vol. response (prv.)"
"1412","2018-19","Texas","Kindergarten",390034,"full_exempt","2.4",NA,"Census"
"1413","2020-21","Texas","Kindergarten",377840,"medical_exempt","0.2",98.9,"Census"
"1414","2019-20","Texas","Kindergarten",398680,"medical_exempt","0.2",NA,"Census"
"1415","2018-19","Texas","Kindergarten",390034,"medical_exempt","0.2",NA,"Census"
"1416","2017-18","Texas","Kindergarten",387981,"medical_exempt","0.2",NA,"Census"
"1417","2016-17","Texas","Kindergarten",389999,"medical_exempt","0.2",NA,"Census"
"1418","2015-16","Texas","Kindergarten",394801,"medical_exempt","0.2",NA,"Census (public); Voluntary response (private)"
"1419","2014-15","Texas","Kindergarten",406099,"medical_exempt","0.1",NA,"Census (public); Voluntary response (private)"
"1420","2013-14","Texas","Kindergarten",409255,"medical_exempt",NA,NA,"Census"
"1421","2012-13","Texas","Kindergarten",414688,"medical_exempt",NA,NA,"Census"
"1422","2010-11","Texas","Kindergarten",NA,"medical_exempt",NA,NA,NA
"1423","2011-12","Texas","Kindergarten",388178,"medical_exempt","0.5",NA,"Census"
"1424","2009-10","Texas","Kindergarten",381425,"medical_exempt",NA,NA,"Census"
"1425","2022-23","Texas","Kindergarten",381680,"full_exempt","3.5",98,"Census"
"1426","2021-22","Oklahoma","Kindergarten",54042,"medical_exempt","0.2",84.3,"Vol. response"
"1427","2014-15","Oklahoma","Kindergarten",56967,"medical_exempt","0.1",NA,"Census"
"1428","2015-16","Oklahoma","Kindergarten",54335,"medical_exempt","0.1",NA,"Census"
"1429","2016-17","Oklahoma","Kindergarten",52184,"medical_exempt","0.2",NA,"Census"
"1430","2017-18","Oklahoma","Kindergarten",53898,"medical_exempt","0.2",NA,"Census (public). voluntary response (private)"
"1431","2013-14","Oklahoma","Kindergarten",57377,"personal_exempt","1.4",NA,"Voluntary response"
"1432","2014-15","Oklahoma","Kindergarten",56967,"personal_exempt","1.4",NA,"Census"
"1433","2009-10","Oklahoma","Kindergarten",51128,"personal_exempt","0.9",NA,"Voluntary response"
"1434","2010-11","Oklahoma","Kindergarten",NA,"personal_exempt",NA,NA,NA
"1435","2011-12","Oklahoma","Kindergarten",52987,"personal_exempt","1.0",NA,"Census"
"1436","2012-13","Oklahoma","Kindergarten",56943,"personal_exempt","1.2",NA,"Census"
"1437","2009-10","Oklahoma","Kindergarten",51128,"medical_exempt","0.2",NA,"Voluntary response"
"1438","2019-20","Oklahoma","Kindergarten",55348,"personal_exempt","2.5",NA,"Voluntary response"
"1439","2020-21","Oklahoma","Kindergarten",52656,"personal_exempt","2.3",90,"Census (public). voluntary response (private)"
"1440","2017-18","Oklahoma","Kindergarten",53898,"personal_exempt","1.8",NA,"Census (public). voluntary response (private)"
"1441","2018-19","Oklahoma","Kindergarten",54806,"personal_exempt","2.5",NA,"Census (public). voluntary response (private)"
"1442","2016-17","Oklahoma","Kindergarten",52184,"personal_exempt","1.7",NA,"Census"
"1443","2021-22","Oklahoma","Kindergarten",54042,"full_exempt","3.5",84.3,"Vol. response"
"1444","2018-19","Oklahoma","Kindergarten",54806,"full_exempt","2.6",NA,"Census (public). voluntary response (private)"
"1445","2019-20","Oklahoma","Kindergarten",55348,"full_exempt","2.7",NA,"Voluntary response"
"1446","2020-21","Oklahoma","Kindergarten",52656,"full_exempt","2.4",90,"Census (public). voluntary response (private)"
"1447","2021-22","Oklahoma","Kindergarten",54042,"personal_exempt","3.3",84.3,"Vol. response"
"1448","2009-10","Oklahoma","Kindergarten",51128,"full_exempt","1.1",NA,"Voluntary response"
"1449","2012-13","Oklahoma","Kindergarten",56943,"full_exempt","1.3",NA,"Census"
"1450","2013-14","Oklahoma","Kindergarten",57377,"full_exempt","1.5",NA,"Voluntary response"
"1451","2014-15","Oklahoma","Kindergarten",56967,"full_exempt","1.5",NA,"Census"
"1452","2015-16","Oklahoma","Kindergarten",54335,"full_exempt","1.6",NA,"Census"
"1453","2016-17","Oklahoma","Kindergarten",52184,"full_exempt","1.9",NA,"Census"
"1454","2017-18","Oklahoma","Kindergarten",53898,"full_exempt","2.2",NA,"Census (public). voluntary response (private)"
"1455","2011-12","Oklahoma","Kindergarten",52987,"full_exempt","1.1",NA,"Census"
"1456","2010-11","Oklahoma","Kindergarten",NA,"full_exempt",NA,NA,NA
"1457","2019-20","Oklahoma","Kindergarten",55348,"medical_exempt","0.1",NA,"Voluntary response"
"1458","2018-19","Oklahoma","Kindergarten",54806,"medical_exempt","0.1",NA,"Census (public). voluntary response (private)"
"1459","2020-21","Oklahoma","Kindergarten",52656,"medical_exempt","0.2",90,"Census (public). voluntary response (private)"
"1460","2010-11","Oklahoma","Kindergarten",NA,"medical_exempt",NA,NA,NA
"1461","2011-12","Oklahoma","Kindergarten",52987,"medical_exempt","0.2",NA,"Census"
"1462","2012-13","Oklahoma","Kindergarten",56943,"medical_exempt","0.1",NA,"Census"
"1463","2013-14","Oklahoma","Kindergarten",57377,"medical_exempt","0.1",NA,"Voluntary response"
"1464","2015-16","Oklahoma","Kindergarten",54335,"personal_exempt","1.5",NA,"Census"
"1465","2024-25","Oklahoma","Kindergarten",47544,"medical_exempt","0.3",86.7,"Vol. response"
"1466","2024-25","Oklahoma","Kindergarten",47544,"personal_exempt","5.4",86.7,"Vol. response"
"1467","2024-25","Oklahoma","Kindergarten",47544,"full_exempt","5.7",86.7,"Vol. response"
"1468","2023-24","Oklahoma","Kindergarten",49979,"medical_exempt","0.2",93.8,"Census (pub.), vol. response (prv.)"
"1469","2023-24","Oklahoma","Kindergarten",49979,"personal_exempt","5.5",93.8,"Census (pub.), vol. response (prv.)"
"1470","2023-24","Oklahoma","Kindergarten",49979,"full_exempt","5.7",93.8,"Census (pub.), vol. response (prv.)"
"1471","2022-23","Wisconsin","Kindergarten",63593,"medical_exempt","0.5",93.9,"Census (pub.), vol. response (pvt.)"
"1472","2022-23","Wisconsin","Kindergarten",63593,"personal_exempt","6.7",93.9,"Census (pub.), vol. response (pvt.)"
"1473","2022-23","Wisconsin","Kindergarten",63593,"full_exempt","7.2",93.9,"Census (pub.), vol. response (pvt.)"
"1474","2022-23","Colorado","Kindergarten",65576,"full_exempt","4.3",97.2,"Census"
"1475","2022-23","Colorado","Kindergarten",65576,"medical_exempt","0.3",97.2,"Census"
"1476","2022-23","Colorado","Kindergarten",65576,"personal_exempt","4.0",97.2,"Census"
"1477","2021-22","Colorado","Kindergarten",66900,"medical_exempt","0.1",97.5,"Census"
"1478","2020-21","Colorado","Kindergarten",63619,"medical_exempt","0.2",97.3,"Census"
"1479","2018-19","Colorado","Kindergarten",64191,"medical_exempt","0.2",NA,"Census"
"1480","2019-20","Colorado","Kindergarten",69088,"medical_exempt","0.2",NA,"Census"
"1481","2017-18","Colorado","Kindergarten",65718,"medical_exempt","0.2",NA,"Census"
"1482","2016-17","Colorado","Kindergarten",64440,"medical_exempt","0.2",NA,"Census"
"1483","2015-16","Colorado","Kindergarten",69137,"medical_exempt","0.1",NA,"Simple random sample"
"1484","2014-15","Colorado","Kindergarten",70597,"medical_exempt","0.1",NA,"Simple random sample"
"1485","2013-14","Colorado","Kindergarten",69904,"medical_exempt","0.1",NA,"Random Sample"
"1486","2012-13","Colorado","Kindergarten",70657,"medical_exempt","0.3",NA,"Simple Random Sample"
"1487","2011-12","Colorado","Kindergarten",70142,"medical_exempt",NA,NA,"Simple Random Sample"
"1488","2010-11","Colorado","Kindergarten",NA,"medical_exempt",NA,NA,NA
"1489","2009-10","Colorado","Kindergarten",NA,"medical_exempt",NA,NA,"Not conducted"
"1490","2018-19","Colorado","Kindergarten",64191,"full_exempt","4.9",NA,"Census"
"1491","2017-18","Colorado","Kindergarten",65718,"full_exempt","4.7",NA,"Census"
"1492","2016-17","Colorado","Kindergarten",64440,"full_exempt","3.6",NA,"Census"
"1493","2015-16","Colorado","Kindergarten",69137,"full_exempt","4.3",NA,"Simple random sample"
"1494","2014-15","Colorado","Kindergarten",70597,"full_exempt","5.4",NA,"Simple random sample"
"1495","2013-14","Colorado","Kindergarten",69904,"full_exempt","4.6",NA,"Random Sample"
"1496","2012-13","Colorado","Kindergarten",70657,"full_exempt","4.3",NA,"Simple Random Sample"
"1497","2009-10","Colorado","Kindergarten",NA,"full_exempt",NA,NA,"Not conducted"
"1498","2021-22","Colorado","Kindergarten",66900,"personal_exempt","3.0",97.5,"Census"
"1499","2020-21","Colorado","Kindergarten",63619,"full_exempt","4.2",97.3,"Census"
"1500","2019-20","Colorado","Kindergarten",69088,"full_exempt","4.9",NA,"Census"
"1501","2021-22","Colorado","Kindergarten",66900,"full_exempt","3.2",97.5,"Census"
"1502","2019-20","Colorado","Kindergarten",69088,"personal_exempt","4.7",NA,"Census"
"1503","2020-21","Colorado","Kindergarten",63619,"personal_exempt","4.0",97.3,"Census"
"1504","2018-19","Colorado","Kindergarten",64191,"personal_exempt","4.7",NA,"Census"
"1505","2017-18","Colorado","Kindergarten",65718,"personal_exempt","4.5",NA,"Census"
"1506","2016-17","Colorado","Kindergarten",64440,"personal_exempt",NA,NA,"Census"
"1507","2010-11","Colorado","Kindergarten",NA,"full_exempt",NA,NA,NA
"1508","2011-12","Colorado","Kindergarten",70142,"full_exempt","5.6",NA,"Simple Random Sample"
"1509","2015-16","Colorado","Kindergarten",69137,"personal_exempt","4.3",NA,"Simple random sample"
"1510","2014-15","Colorado","Kindergarten",70597,"personal_exempt","5.4",NA,"Simple random sample"
"1511","2013-14","Colorado","Kindergarten",69904,"personal_exempt","4.6",NA,"Random Sample"
"1512","2012-13","Colorado","Kindergarten",70657,"personal_exempt","4.0",NA,"Simple Random Sample"
"1513","2011-12","Colorado","Kindergarten",70142,"personal_exempt",NA,NA,"Simple Random Sample"
"1514","2010-11","Colorado","Kindergarten",NA,"personal_exempt",NA,NA,NA
"1515","2009-10","Colorado","Kindergarten",NA,"personal_exempt",NA,NA,"Not conducted"
"1516","2022-23","New York","Kindergarten",205906,"full_exempt","0.1",96.6,"Census (pub.), vol. response (pvt.)"
"1517","2022-23","New York","Kindergarten",205906,"medical_exempt","0.1",96.6,"Census (pub.), vol. response (pvt.)"
"1518","2022-23","Hawaii","Kindergarten",13195,"full_exempt","6.4",8.1,"Stratified 2-stage cluster sample"
"1519","2022-23","Hawaii","Kindergarten",13195,"medical_exempt","0.6",8.1,"Stratified 2-stage cluster sample"
